time,direction,entry,sl,tp,score,result,bars_to_result,reasons
2023-12-19 14:37:00,BUY,2035.3,2031.28,2043.34,4,WIN,28,"Cấu trúc H4+H1 đồng thuận CHoCH hướng TĂNG | Giá đang test lại Order Block bullish_ob (2032.66-2035.41) | Price action xác nhận: bullish_engulfing, bullish_rejection | M1 có break nhỏ xác nhận hướng vào lệnh (CHoCH)"
2023-12-19 14:47:00,BUY,2038.89,2036.42,2043.82,4,WIN,29,Cấu trúc H4+H1 đồng thuận CHoCH hướng TĂNG | Giá đang test lại Order Block bullish_ob (2037.22-2038.82) | Price action xác nhận: bullish_rejection | M1 có break nhỏ xác nhận hướng vào lệnh (CHoCH)
